From Date,To Date,PM10,Temp
9-12-2019 ,10-12-2019 ,157.66,None
10-12-2019 ,11-12-2019 ,157.77,None
11-12-2019 ,12-12-2019 ,134.6,None
12-12-2019 ,13-12-2019,113.54,None
13-12-2019,14-12-2019,54,None
14-12-2019,15-12-2019,70.29,None
15-12-2019,16-12-2019,49.98,None
16-12-2019,17-12-2019,64.55,None
17-12-2019,18-12-2019,68.95,None
18-12-2019,19-12-2019,97.54,None
19-12-2019,20-12-2019,117.54,None
20-12-2019,21-12-2019,134.35,None
21-12-2019,22-12-2019,107.42,None
22-12-2019,23-12-2019,97.38,None
23-12-2019,24-12-2019,141.05,None
24-12-2019,25-12-2019,131.69,None
25-12-2019,26-12-2019,135.15,None
26-12-2019,27-12-2019,132.36,None
27-12-2019,28-12-2019,126.74,None
28-12-2019,29-12-2019,151.03,None
29-12-2019,30-12-2019,148.07,None
30-12-2019,31-12-2019,168.15,None
31-12-2019,1-1-2020 ,179.85,None
1-1-2020 ,2-1-2020 ,172.12,None
2-1-2020 ,3-1-2020 ,145.82,None
3-1-2020 ,4-1-2020 ,120.63,None
4-1-2020 ,5-1-2020 ,123.37,None
5-1-2020 ,6-1-2020 ,128.4,None
6-1-2020 ,7-1-2020 ,124.9,None
7-1-2020 ,8-1-2020 ,97.96,None
8-1-2020 ,9-1-2020 ,67.14,None
9-1-2020 ,10-1-2020 ,65.72,None
10-1-2020 ,11-1-2020 ,80.96,None
11-1-2020 ,12-1-2020 ,119.59,None
12-1-2020 ,13-01-2020,107.02,None
13-01-2020,14-01-2020,108.07,None
14-01-2020,15-01-2020,93.49,None
15-01-2020,16-01-2020,94.79,None
16-01-2020,17-01-2020,106.03,None
17-01-2020,18-01-2020,106.78,None
18-01-2020,19-01-2020,108.23,None
19-01-2020,20-01-2020,78.51,None
20-01-2020,21-01-2020,111.17,None
21-01-2020,22-01-2020,114.44,None
22-01-2020,23-01-2020,73.47,None
23-01-2020,24-01-2020,84.6,None
24-01-2020,25-01-2020,115.93,None
25-01-2020,26-01-2020,121.73,None
26-01-2020,27-01-2020,121.08,None
27-01-2020,28-01-2020,99.34,None
28-01-2020,29-01-2020,81.89,None
29-01-2020,30-01-2020,87.57,None
30-01-2020,31-01-2020,94.29,None
31-01-2020,1-2-2020 ,84.6,None
1-2-2020 ,2-2-2020 ,89.5,None
2-2-2020 ,3-2-2020 ,101.67,None
3-2-2020 ,4-2-2020 ,117.58,None
4-2-2020 ,5-2-2020 ,97.65,None
5-2-2020 ,6-2-2020 ,105.57,None
6-2-2020 ,7-2-2020 ,103.01,None
7-2-2020 ,8-2-2020 ,86.01,None
8-2-2020 ,9-2-2020 ,96,None
9-2-2020 ,10-2-2020 ,102.95,None
10-2-2020 ,11-2-2020 ,123.96,None
11-2-2020 ,12-2-2020 ,130.94,None
12-2-2020 ,13-02-2020,144.69,None
13-02-2020,14-02-2020,104.57,None
14-02-2020,15-02-2020,107.46,None
15-02-2020,16-02-2020,115.77,None
16-02-2020,17-02-2020,110.68,None
17-02-2020,18-02-2020,96.04,None
18-02-2020,19-02-2020,83.92,None
19-02-2020,20-02-2020,93.63,None
20-02-2020,21-02-2020,104.79,None
21-02-2020,22-02-2020,91.59,None
22-02-2020,23-02-2020,88.72,None
23-02-2020,24-02-2020,94.18,None
24-02-2020,25-02-2020,110.78,None
25-02-2020,26-02-2020,99.62,None
26-02-2020,27-02-2020,103.57,None
27-02-2020,28-02-2020,96.59,None
28-02-2020,29-02-2020,114.67,None
29-02-2020,1-3-2020 ,97.5,None
1-3-2020 ,2-3-2020 ,88.3,None
2-3-2020 ,3-3-2020 ,93.93,None
3-3-2020 ,4-3-2020 ,81.09,None
4-3-2020 ,5-3-2020 ,85.73,None
5-3-2020 ,6-3-2020 ,108.83,None
6-3-2020 ,7-3-2020 ,108.03,None
7-3-2020 ,8-3-2020 ,70.41,None
8-3-2020 ,9-3-2020 ,56.81,None
9-3-2020 ,10-3-2020 ,62.51,None
10-3-2020 ,11-3-2020 ,73.33,None
11-3-2020 ,12-3-2020 ,76.67,None
12-3-2020 ,13-03-2020,66.63,None
13-03-2020,14-03-2020,116.73,None
14-03-2020,15-03-2020,82.73,None
15-03-2020,16-03-2020,84.27,None
16-03-2020,17-03-2020,69.88,None
17-03-2020,18-03-2020,82.83,None
18-03-2020,19-03-2020,80.71,None
19-03-2020,20-03-2020,86.17,None
20-03-2020,21-03-2020,87.94,None
21-03-2020,22-03-2020,68.72,None
22-03-2020,23-03-2020,58.37,None
23-03-2020,24-03-2020,40.59,None
24-03-2020,25-03-2020,46.83,None
25-03-2020,26-03-2020,44.25,None
26-03-2020,27-03-2020,32.36,None
27-03-2020,28-03-2020,30.98,None
28-03-2020,29-03-2020,41.88,None
29-03-2020,30-03-2020,38.81,None
30-03-2020,31-03-2020,43.38,None
31-03-2020,1-4-2020 ,48.43,None
1-4-2020 ,2-4-2020 ,69.77,None
2-4-2020 ,3-4-2020 ,49.92,None
3-4-2020 ,4-4-2020 ,42.55,None
4-4-2020 ,5-4-2020 ,41.2,None
5-4-2020 ,6-4-2020 ,49.11,None
6-4-2020 ,7-4-2020 ,58.13,None
7-4-2020 ,8-4-2020 ,70.66,None
8-4-2020 ,9-4-2020 ,76.4,None
9-4-2020 ,10-4-2020 ,77.62,None
10-4-2020 ,11-4-2020 ,75.26,None
11-4-2020 ,12-4-2020 ,67.84,None
12-4-2020 ,13-04-2020,60.11,None
13-04-2020,14-04-2020,64.9,None
14-04-2020,15-04-2020,53.23,None
15-04-2020,16-04-2020,53.62,None
16-04-2020,17-04-2020,45.86,None
17-04-2020,18-04-2020,48.08,None
18-04-2020,19-04-2020,52.91,None
19-04-2020,20-04-2020,74.49,None
20-04-2020,21-04-2020,49.08,None
21-04-2020,22-04-2020,58.75,None
22-04-2020,23-04-2020,60.69,None
23-04-2020,24-04-2020,58.39,None
24-04-2020,25-04-2020,63.37,None
25-04-2020,26-04-2020,133.83,None
26-04-2020,27-04-2020,57.31,None
27-04-2020,28-04-2020,30.89,None
28-04-2020,29-04-2020,40.83,None
29-04-2020,30-04-2020,53.49,None
30-04-2020,1-5-2020 ,60.24,None
1-5-2020 ,2-5-2020 ,51.87,None
2-5-2020 ,3-5-2020 ,45.39,None
3-5-2020 ,4-5-2020 ,77.29,None
4-5-2020 ,5-5-2020 ,72.81,None
5-5-2020 ,6-5-2020 ,57.33,None
6-5-2020 ,7-5-2020 ,88.56,None
7-5-2020 ,8-5-2020 ,60.15,None
8-5-2020 ,9-5-2020 ,58.71,None
9-5-2020 ,10-5-2020 ,49.18,None
10-5-2020 ,11-5-2020 ,50.17,None
11-5-2020 ,12-5-2020 ,73.04,None
12-5-2020 ,13-05-2020,48.07,None
13-05-2020,14-05-2020,65.96,None
14-05-2020,15-05-2020,52.91,None
15-05-2020,16-05-2020,59.57,None
16-05-2020,17-05-2020,60.07,None
17-05-2020,18-05-2020,63.77,None
18-05-2020,19-05-2020,202.39,None
19-05-2020,20-05-2020,43.78,None
20-05-2020,21-05-2020,50.09,None
21-05-2020,22-05-2020,74.5,None
22-05-2020,23-05-2020,87.57,None
23-05-2020,24-05-2020,77.87,None
24-05-2020,25-05-2020,75.14,None
25-05-2020,26-05-2020,58.91,None
26-05-2020,27-05-2020,47.79,None
27-05-2020,28-05-2020,94.37,None
28-05-2020,29-05-2020,175.72,None
29-05-2020,30-05-2020,153.19,None
30-05-2020,31-05-2020,91.73,None
31-05-2020,1-6-2020 ,42.02,None
1-6-2020 ,2-6-2020 ,45.85,None
2-6-2020 ,3-6-2020 ,48.42,None
3-6-2020 ,4-6-2020 ,47.07,None
4-6-2020 ,5-6-2020 ,65.13,None
5-6-2020 ,6-6-2020 ,84.08,None
6-6-2020 ,7-6-2020 ,52.59,None
7-6-2020 ,8-6-2020 ,43.61,None
8-6-2020 ,9-6-2020 ,42.8,None
9-6-2020 ,10-6-2020 ,41.41,None
10-6-2020 ,11-6-2020 ,57.67,None
11-6-2020 ,12-6-2020 ,42.83,None
12-6-2020 ,13-06-2020,52.43,None
13-06-2020,14-06-2020,43.85,None
14-06-2020,15-06-2020,49.41,None
15-06-2020,16-06-2020,61.66,None
16-06-2020,17-06-2020,67.63,None
17-06-2020,18-06-2020,68.06,None
18-06-2020,19-06-2020,41.12,None
19-06-2020,20-06-2020,41.73,None
20-06-2020,21-06-2020,63.21,None
21-06-2020,22-06-2020,51.56,None
22-06-2020,23-06-2020,47.33,None
23-06-2020,24-06-2020,41.2,31.84
24-06-2020,25-06-2020,42.77,31.91
25-06-2020,26-06-2020,43.42,32.09
26-06-2020,27-06-2020,86.06,34.88
27-06-2020,28-06-2020,84.76,34.83
28-06-2020,29-06-2020,70.97,34.95
29-06-2020,30-06-2020,62.95,36.04
30-06-2020,1-7-2020 ,72.68,34.32
1-7-2020 ,2-7-2020 ,59.01,34.03
2-7-2020 ,3-7-2020 ,43.11,33.73
3-7-2020 ,4-7-2020 ,41.62,33.92
4-7-2020 ,5-7-2020 ,51.5,32.68
5-7-2020 ,6-7-2020 ,51.14,31.1
6-7-2020 ,7-7-2020 ,52.6,30.73
7-7-2020 ,8-7-2020 ,41.5,30.78
8-7-2020 ,9-7-2020 ,42.4,30.59
9-7-2020 ,10-7-2020 ,61.93,32.66
10-7-2020 ,11-7-2020 ,48.7,32.23
11-7-2020 ,12-7-2020 ,35.64,30.94
12-7-2020 ,13-07-2020,50.66,30.16
13-07-2020,14-07-2020,60.36,31.76
14-07-2020,15-07-2020,82.59,32.04
15-07-2020,16-07-2020,72.02,31.76
16-07-2020,17-07-2020,67.98,32.51
17-07-2020,18-07-2020,70.15,31.84
18-07-2020,19-07-2020,53.36,32.53
19-07-2020,20-07-2020,33.72,32.75
20-07-2020,21-07-2020,52.68,32.59
21-07-2020,22-07-2020,54.88,32.19
22-07-2020,23-07-2020,58.61,33.16
23-07-2020,24-07-2020,49.54,34.05
24-07-2020,25-07-2020,52.81,31.1
25-07-2020,26-07-2020,48.24,30.4
26-07-2020,27-07-2020,48.08,31.69
27-07-2020,28-07-2020,47.66,32.79
28-07-2020,29-07-2020,42.49,33.36
29-07-2020,30-07-2020,48.3,33.49
30-07-2020,31-07-2020,67.14,32.07
31-07-2020,1-8-2020 ,54.97,30.82
1-8-2020 ,2-8-2020 ,58.74,31.77
2-8-2020 ,3-8-2020 ,42.7,32.48
3-8-2020 ,4-8-2020 ,29.97,33.26
4-8-2020 ,5-8-2020 ,34.4,32.96
5-8-2020 ,6-8-2020 ,37.12,32.9
6-8-2020 ,7-8-2020 ,32.17,29.68
7-8-2020 ,8-8-2020 ,43.49,29.5
8-8-2020 ,9-8-2020 ,71.68,30.65
9-8-2020 ,10-8-2020 ,26.36,30.85
10-8-2020 ,11-8-2020 ,44.92,30.81
11-8-2020 ,12-8-2020 ,72.06,30.91
12-8-2020 ,13-08-2020,37.12,30.56
13-08-2020,14-08-2020,34.84,29.59
14-08-2020,15-08-2020,48.31,30.18
15-08-2020,16-08-2020,50.8,29.75
16-08-2020,17-08-2020,57.3,30.7
17-08-2020,18-08-2020,74.06,31.14
18-08-2020,19-08-2020,41.32,30.69
19-08-2020,20-08-2020,56.38,30.62
20-08-2020,21-08-2020,44.97,29.88
21-08-2020,22-08-2020,77.04,31.78
22-08-2020,23-08-2020,40.73,29.65
23-08-2020,24-08-2020,36.18,29.35
24-08-2020,25-08-2020,31.98,28.31
25-08-2020,26-08-2020,44.66,28.31
26-08-2020,27-08-2020,76.75,29.1
27-08-2020,28-08-2020,65.96,30.01
28-08-2020,29-08-2020,57.45,30.17
29-08-2020,30-08-2020,49.33,30.19
30-08-2020,31-08-2020,22.32,28.26
31-08-2020,1-9-2020 ,44.75,27.75
1-9-2020 ,2-9-2020 ,61.6,28.61
2-9-2020 ,3-9-2020 ,79.93,30.34
3-9-2020 ,4-9-2020 ,64.07,28.78
4-9-2020 ,5-9-2020 ,71.15,30.47
5-9-2020 ,6-9-2020 ,75.74,30.45
6-9-2020 ,7-9-2020 ,53.82,29.11
7-9-2020 ,8-9-2020 ,48.62,29.07
8-9-2020 ,9-9-2020 ,99.99,30.42
9-9-2020 ,10-9-2020 ,87.05,31.06
10-9-2020 ,11-9-2020 ,64.82,30.9
11-9-2020 ,12-9-2020 ,54.34,29.71
12-9-2020 ,13-09-2020,71.44,31.8
13-09-2020,14-09-2020,58.98,33.1
14-09-2020,15-09-2020,54.1,32.68
15-09-2020,16-09-2020,44.86,33.83
16-09-2020,17-09-2020,45.84,31.65
17-09-2020,18-09-2020,43.61,30.51
18-09-2020,19-09-2020,56.63,31.94
19-09-2020,20-09-2020,43.1,31.01
20-09-2020,21-09-2020,29.52,31.28
21-09-2020,22-09-2020,55.36,32.47
22-09-2020,23-09-2020,75.65,32.43
23-09-2020,24-09-2020,73.88,33.24
24-09-2020,25-09-2020,63.48,33.37
25-09-2020,26-09-2020,57.68,32.4
26-09-2020,27-09-2020,54.31,31.02
27-09-2020,28-09-2020,54.89,30.33
28-09-2020,29-09-2020,64.54,30.82
29-09-2020,30-09-2020,44.51,29.02
30-09-2020,1-10-2020 ,61.47,29.36
1-10-2020 ,2-10-2020 ,58.57,30.96
2-10-2020 ,3-10-2020 ,64.42,31.26
3-10-2020 ,4-10-2020 ,54.21,31.6
4-10-2020 ,5-10-2020 ,56.94,31.14
5-10-2020 ,6-10-2020 ,55.84,31.63
6-10-2020 ,7-10-2020 ,64.18,31.54
7-10-2020 ,8-10-2020 ,54.53,30.83
8-10-2020 ,9-10-2020 ,63.5,30.36
9-10-2020 ,10-10-2020 ,82.84,30.72
10-10-2020 ,11-10-2020 ,76.83,31.77
11-10-2020 ,12-10-2020 ,85.23,30.48
12-10-2020 ,13-10-2020,77.18,30.18
13-10-2020,14-10-2020,72.7,30.33
14-10-2020,15-10-2020,84.39,31.08
15-10-2020,16-10-2020,97.59,32.53
16-10-2020,17-10-2020,124.21,32.72
17-10-2020,18-10-2020,111.83,32.14
18-10-2020,19-10-2020,89.69,31.52
19-10-2020,20-10-2020,111.63,31.21
20-10-2020,21-10-2020,114.6,29.98
21-10-2020,22-10-2020,102.6,30.44
22-10-2020,23-10-2020,82.57,32.1
23-10-2020,24-10-2020,94.17,28.28
24-10-2020,25-10-2020,81.24,28.55
25-10-2020,26-10-2020,64.26,28.91
26-10-2020,27-10-2020,63.61,28.83
27-10-2020,28-10-2020,107.04,27.66
28-10-2020,29-10-2020,115.02,26.62
29-10-2020,30-10-2020,107.62,26.84
30-10-2020,31-10-2020,110.21,26.91
31-10-2020,1-11-2020 ,128.3,23.77
1-11-2020 ,2-11-2020 ,119.12,25.32
2-11-2020 ,3-11-2020 ,115.08,22.77
3-11-2020 ,4-11-2020 ,108.98,25.19
4-11-2020 ,5-11-2020 ,117.23,25.28
5-11-2020 ,6-11-2020 ,106.24,25.41
6-11-2020 ,7-11-2020 ,120.24,25.9
7-11-2020 ,8-11-2020 ,142.25,25.58
8-11-2020 ,9-11-2020 ,151.72,25.21
9-11-2020 ,10-11-2020 ,176.46,25.03
10-11-2020 ,11-11-2020 ,163.52,24.58
11-11-2020 ,12-11-2020 ,189.63,23.98
12-11-2020 ,13-11-2020,224.35,24.13
13-11-2020,14-11-2020,176.47,25.43
14-11-2020,15-11-2020,161.36,25.75
15-11-2020,16-11-2020,117.92,26.83
16-11-2020,17-11-2020,107.2,27.05
17-11-2020,18-11-2020,131.21,25.16
18-11-2020,19-11-2020,127.58,24.73
19-11-2020,20-11-2020,107.14,24.36
20-11-2020,21-11-2020,117,23.71
21-11-2020,22-11-2020,121.95,22.51
22-11-2020,23-11-2020,134.04,21.34
23-11-2020,24-11-2020,149.77,21.93
24-11-2020,25-11-2020,145.87,23.01
25-11-2020,26-11-2020,157.45,24.17
26-11-2020,27-11-2020,119.81,23.78
27-11-2020,28-11-2020,104.92,22.25
28-11-2020,29-11-2020,89.59,21.97
29-11-2020,30-11-2020,114.64,22.4
30-11-2020,1-12-2020 ,127.29,23.92
1-12-2020 ,2-12-2020 ,129.74,24.42
2-12-2020 ,3-12-2020 ,136.21,24.51
3-12-2020 ,4-12-2020 ,128.39,24.84
4-12-2020 ,5-12-2020 ,131.99,24.99
5-12-2020 ,6-12-2020 ,111.86,24.93
6-12-2020 ,7-12-2020 ,137.43,25.02
7-12-2020 ,8-12-2020 ,134.9,25.25
8-12-2020 ,9-12-2020 ,128.11,25.13
9-12-2020 ,10-12-2020 ,131.31,24.86
10-12-2020 ,11-12-2020 ,141.29,24.8
11-12-2020 ,12-12-2020 ,106.97,23.12
12-12-2020 ,13-12-2020,114.14,22.65
13-12-2020,14-12-2020,125.42,22.28
14-12-2020,15-12-2020,118.92,21.97
15-12-2020,16-12-2020,120.47,21.86
16-12-2020,17-12-2020,134.03,20.32
17-12-2020,18-12-2020,139.85,18.54
18-12-2020,19-12-2020,146.33,17.96
19-12-2020,20-12-2020,215.86,19.4
20-12-2020,21-12-2020,137.06,19.14
21-12-2020,22-12-2020,139.8,20.21
22-12-2020,23-12-2020,136.21,20.6
23-12-2020,24-12-2020,141.16,21.12
24-12-2020,25-12-2020,146,21.08
25-12-2020,26-12-2020,176.17,20.94
26-12-2020,27-12-2020,190.41,21.1
27-12-2020,28-12-2020,128.71,21.41
28-12-2020,29-12-2020,155.69,17.44
29-12-2020,30-12-2020,140.48,16.62
30-12-2020,31-12-2020,101.3,17.05
31-12-2020,1-1-2021 ,147.03,17.48
1-1-2021 ,2-1-2021 ,179.92,20
2-1-2021 ,3-1-2021 ,196.93,22.89
3-1-2021 ,4-1-2021 ,131.89,22.06
4-1-2021 ,5-1-2021 ,179.61,21.55
5-1-2021 ,6-1-2021 ,191.18,22.45
6-1-2021 ,7-1-2021 ,170.79,20.68
7-1-2021 ,8-1-2021 ,152.89,19.78
8-1-2021 ,9-1-2021 ,162.72,20.3
9-1-2021 ,10-1-2021 ,126.47,21.48
10-1-2021 ,11-1-2021 ,124.51,22.38
11-1-2021 ,12-1-2021 ,166.71,22.57
12-1-2021 ,13-01-2021,134.27,20.34
13-01-2021,14-01-2021,137.57,19.37
14-01-2021,15-01-2021,124.11,20.33
15-01-2021,16-01-2021,142.97,21.27
16-01-2021,17-01-2021,144.66,23.1
17-01-2021,18-01-2021,153.5,24.07
18-01-2021,19-01-2021,135.48,24.14
19-01-2021,20-01-2021,172.2,23.63
20-01-2021,21-01-2021,169.92,22.34
21-01-2021,22-01-2021,140.35,22.64
22-01-2021,23-01-2021,117.92,23.05
23-01-2021,24-01-2021,135.44,23.21
24-01-2021,25-01-2021,215.17,22.22
25-01-2021,26-01-2021,144.12,19
26-01-2021,27-01-2021,128.22,18.68
27-01-2021,28-01-2021,168.18,17.99
28-01-2021,29-01-2021,146.66,18.46
29-01-2021,30-01-2021,147.02,18.72
30-01-2021,31-01-2021,149.68,19.09
31-01-2021,1-2-2021 ,131.53,20.11
1-2-2021 ,2-2-2021 ,139.15,22.04
2-2-2021 ,3-2-2021 ,120.97,23.78
3-2-2021 ,4-2-2021 ,154.32,24.24
4-2-2021 ,5-2-2021 ,112.35,24.68
5-2-2021 ,6-2-2021 ,127.41,22.45
6-2-2021 ,7-2-2021 ,114.1,21.63
7-2-2021 ,8-2-2021 ,124.79,21.1
8-2-2021 ,9-2-2021 ,118.37,22.1
9-2-2021 ,10-2-2021 ,141.5,23.81
10-2-2021 ,11-2-2021 ,142.34,24.71
11-2-2021 ,12-2-2021 ,147.66,24.37
12-2-2021 ,13-02-2021,150.25,24.29
13-02-2021,14-02-2021,154.35,23.86
14-02-2021,15-02-2021,128.14,25.77
15-02-2021,16-02-2021,136.51,25.7
16-02-2021,17-02-2021,159.83,25.11
17-02-2021,18-02-2021,137.52,25.54
18-02-2021,19-02-2021,145.1,24.92
19-02-2021,20-02-2021,130.83,24.97
20-02-2021,21-02-2021,139.96,25.13
21-02-2021,22-02-2021,164.34,25.1
22-02-2021,23-02-2021,147.21,26.33
23-02-2021,24-02-2021,136.85,27.44
24-02-2021,25-02-2021,132.99,27.74
25-02-2021,26-02-2021,110.25,28.52
26-02-2021,27-02-2021,126.34,29.2
27-02-2021,28-02-2021,104.45,30.76
28-02-2021,1-3-2021 ,116.94,29.86
1-3-2021 ,2-3-2021 ,137.79,28.43
2-3-2021 ,3-3-2021 ,171.73,27.7
3-3-2021 ,4-3-2021 ,149.34,28.18
4-3-2021 ,5-3-2021 ,130.78,28.5
5-3-2021 ,6-3-2021 ,122.81,29.81
6-3-2021 ,7-3-2021 ,138.64,29.9
7-3-2021 ,8-3-2021 ,126.73,30.98
8-3-2021 ,9-3-2021 ,126.16,31.47
9-3-2021 ,10-3-2021 ,128.61,30.93
10-3-2021 ,11-3-2021 ,110.31,30.05
11-3-2021 ,12-3-2021 ,132.79,30.21
12-3-2021 ,13-03-2021,134.87,30.68
13-03-2021,14-03-2021,158.88,29.9
14-03-2021,15-03-2021,155.36,30.35
15-03-2021,16-03-2021,144.25,30.93
16-03-2021,17-03-2021,168.64,31.64
17-03-2021,18-03-2021,174.16,31.46
18-03-2021,19-03-2021,167.46,31.57
19-03-2021,20-03-2021,168.6,30.73
20-03-2021,21-03-2021,196.77,31.23
21-03-2021,22-03-2021,187.42,31.14
22-03-2021,23-03-2021,184.56,30.61
23-03-2021,24-03-2021,141.03,30.74
24-03-2021,25-03-2021,153.19,30.58
25-03-2021,26-03-2021,102.8,30.53
26-03-2021,27-03-2021,112.12,31.12
27-03-2021,28-03-2021,129.06,32.89
28-03-2021,29-03-2021,137.09,34.67
29-03-2021,30-03-2021,137.35,35.13
30-03-2021,31-03-2021,142.74,35.95
31-03-2021,1-4-2021 ,216.5,34.75
1-4-2021 ,2-4-2021 ,165.59,33.08
2-4-2021 ,3-4-2021 ,114.88,32.77
3-4-2021 ,4-4-2021 ,121.32,33.18
4-4-2021 ,5-4-2021 ,145.15,34.19
5-4-2021 ,6-4-2021 ,121.5,35.81
6-4-2021 ,7-4-2021 ,109.61,35.69
7-4-2021 ,8-4-2021 ,100.25,35.17
8-4-2021 ,9-4-2021 ,143.65,33.8
9-4-2021 ,10-4-2021 ,101.26,33.97
10-4-2021 ,11-4-2021 ,100.64,34.02
11-4-2021 ,12-4-2021 ,87.64,34.7
12-4-2021 ,13-04-2021,82.62,34.6
13-04-2021,14-04-2021,82.97,34.76
14-04-2021,15-04-2021,78,34.42
15-04-2021,16-04-2021,97.23,33.58
16-04-2021,17-04-2021,105.69,34.58
17-04-2021,18-04-2021,108.01,34.68
18-04-2021,19-04-2021,91.33,35.24
19-04-2021,20-04-2021,92.34,35.13
20-04-2021,21-04-2021,86.17,34.73
21-04-2021,22-04-2021,142.45,33.48
22-04-2021,23-04-2021,113.21,33.59
23-04-2021,24-04-2021,106.05,35.4
24-04-2021,25-04-2021,131.26,33.56
25-04-2021,26-04-2021,88.13,34.02
26-04-2021,27-04-2021,91.55,35.12
27-04-2021,28-04-2021,80.65,35.79
28-04-2021,29-04-2021,169.64,35.34
29-04-2021,30-04-2021,122.21,34.98
30-04-2021,1-5-2021 ,83.8,36.31
1-5-2021 ,2-5-2021 ,70.06,35.15
2-5-2021 ,3-5-2021 ,102.96,32.86
3-5-2021 ,4-5-2021 ,57.92,33.85
4-5-2021 ,5-5-2021 ,70.48,35.33
5-5-2021 ,6-5-2021 ,67.85,35.88
6-5-2021 ,7-5-2021 ,71.69,36.32
7-5-2021 ,8-5-2021 ,276.59,35.06
8-5-2021 ,9-5-2021 ,117.5,36.2
9-5-2021 ,10-5-2021 ,132.64,37.32
10-5-2021 ,11-5-2021 ,113.44,36.76
11-5-2021 ,12-5-2021 ,67.92,36.19
12-5-2021 ,13-05-2021,109.53,36.05
13-05-2021,14-05-2021,119.13,34.67
14-05-2021,15-05-2021,144.33,36
15-05-2021,16-05-2021,129.34,37.21
16-05-2021,17-05-2021,111.76,35.25
17-05-2021,18-05-2021,75.42,30.06
18-05-2021,19-05-2021,41.2,26.42
19-05-2021,20-05-2021,29.83,25.85
20-05-2021,21-05-2021,85.15,31.45
21-05-2021,22-05-2021,113.46,33.19
22-05-2021,23-05-2021,98.53,33.67
23-05-2021,24-05-2021,116.54,32.78
24-05-2021,25-05-2021,126.48,34.99
25-05-2021,26-05-2021,111.45,36.1
26-05-2021,27-05-2021,80.03,34.18
27-05-2021,28-05-2021,73.95,32.5
28-05-2021,29-05-2021,88.16,34.78
29-05-2021,30-05-2021,89.6,35.27
30-05-2021,31-05-2021,99.09,35.36
31-05-2021,1-6-2021 ,106.41,35.29
1-6-2021 ,2-6-2021 ,76.01,34.64
2-6-2021 ,3-6-2021 ,69.19,34.82
3-6-2021 ,4-6-2021 ,64.62,32.45
4-6-2021 ,5-6-2021 ,61.53,30.5
5-6-2021 ,6-6-2021 ,46.26,31.37
6-6-2021 ,7-6-2021 ,40.68,30.67
7-6-2021 ,8-6-2021 ,67.28,33.68
8-6-2021 ,9-6-2021 ,61.79,33.22
9-6-2021 ,10-6-2021 ,57.08,34.43
10-6-2021 ,11-6-2021 ,55.64,34.44
11-6-2021 ,12-6-2021 ,49.96,34.17
12-6-2021 ,13-06-2021,54.64,34.62
13-06-2021,14-06-2021,63.94,35
14-06-2021,15-06-2021,83.29,34.9
15-06-2021,16-06-2021,87.22,34.89
16-06-2021,17-06-2021,78.92,32.5
17-06-2021,18-06-2021,58.19,32
18-06-2021,19-06-2021,54.11,31.45
19-06-2021,20-06-2021,50.69,29.32
20-06-2021,21-06-2021,62.1,29.84
21-06-2021,22-06-2021,113.74,31.38
22-06-2021,23-06-2021,116.36,31.25
23-06-2021,24-06-2021,142.79,31.62
24-06-2021,25-06-2021,130.02,33.04
25-06-2021,26-06-2021,99.26,33.13
26-06-2021,27-06-2021,91.21,33.33
27-06-2021,28-06-2021,72.96,31.36
28-06-2021,29-06-2021,65.83,31.95
29-06-2021,30-06-2021,94.85,32.57
30-06-2021,1-7-2021 ,105.52,33.4
1-7-2021 ,2-7-2021 ,95,32.63
2-7-2021 ,3-7-2021 ,100.37,32.71
3-7-2021 ,4-7-2021 ,94.62,32.95
4-7-2021 ,5-7-2021 ,104.38,33.4
5-7-2021 ,6-7-2021 ,111.73,34.23
6-7-2021 ,7-7-2021 ,111.24,34.8
7-7-2021 ,8-7-2021 ,135.49,35.27
8-7-2021 ,9-7-2021 ,105.89,34
9-7-2021 ,10-7-2021 ,113.69,34.59
10-7-2021 ,11-7-2021 ,96.51,34.08
11-7-2021 ,12-7-2021 ,62.92,33.57
12-7-2021 ,13-07-2021,107.8,32.98
13-07-2021,14-07-2021,66.36,33.46
14-07-2021,15-07-2021,43.09,32.33
15-07-2021,16-07-2021,49.35,33.75
16-07-2021,17-07-2021,76.2,33.31
17-07-2021,18-07-2021,52.22,33.42
18-07-2021,19-07-2021,40.77,32.84
19-07-2021,20-07-2021,40.68,31.56
20-07-2021,21-07-2021,52.37,29.68
21-07-2021,22-07-2021,77.95,30.7
22-07-2021,23-07-2021,160.85,32.73
23-07-2021,24-07-2021,88.56,30.51
24-07-2021,25-07-2021,82.95,30.04
25-07-2021,26-07-2021,64.23,29.6
26-07-2021,27-07-2021,64.52,29.64
27-07-2021,28-07-2021,80.27,29.39
28-07-2021,29-07-2021,49.69,28.51
29-07-2021,30-07-2021,29.59,27.87
30-07-2021,31-07-2021,83.82,28.86
31-07-2021,1-8-2021 ,95.68,29.44
1-8-2021 ,2-8-2021 ,66.27,28.83
2-8-2021 ,3-8-2021 ,97.72,29.08
3-8-2021 ,4-8-2021 ,99.69,29.69
4-8-2021 ,5-8-2021 ,112.42,30.37
5-8-2021 ,6-8-2021 ,128.03,31.16
6-8-2021 ,7-8-2021 ,125.44,30.17
7-8-2021 ,8-8-2021 ,131.98,31.27
8-8-2021 ,9-8-2021 ,108.41,30.93
9-8-2021 ,10-8-2021 ,129.6,31.4
